Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.048884018,9.819545746,0.012562319,-0.383449823,9.827037714
1.051249279,9.857831001,0.012562319,-0.330807716,9.863388039
1.053615164,9.829116821,-0.001794617,-0.34037903,9.835008825
1.0559798,9.833903313,0.022133609,-0.364307255,9.840673962
1.058345164,9.833903313,0.007776673,-0.393021107,9.841756979
1.060710112,9.80997467,0.007776673,-0.393021107,9.817847478
1.063076154,9.833903313,0.036490545,-0.397806764,9.842013826
1.065442248,9.814760208,0.012562319,-0.364307255,9.821527149
1.067807716,9.824331284,-0.011365907,-0.364307255,9.83109018
1.07017355,9.829116821,-0.030508488,-0.359521598,9.835737086
1.072539123,9.805189133,0.007776673,-0.393021107,9.81306578
1.074904695,9.805189133,0.017347964,-0.383449823,9.812699356
1.077270581,9.800403595,0.002991028,-0.359521598,9.806996245
1.079636206,9.80997467,0.012562319,-0.373878539,9.817104767
1.082001675,9.833903313,-0.001794617,-0.345164657,9.839959158
1.084366623,9.776474953,0.002991028,-0.369092882,9.783440141
1.086731779,9.786046028,0.002991028,-0.383449823,9.793556023
1.089097612,9.776474953,0.036490545,-0.393021107,9.78443967
1.091462143,9.79083252,-0.011365907,-0.383449823,9.798344981
1.093827977,9.843474388,-0.001794617,-0.34037903,9.849357803
1.096194018,9.824331284,0.002991028,-0.326022089,9.829739799
1.098560112,9.843474388,-0.011365907,-0.345164657,9.849530743
1.10092657,9.824331284,0.022133609,-0.349950314,9.830586976
1.103293029,9.83868885,0.007776673,-0.349950314,9.84491361
1.10565855,9.805189133,-0.001794617,-0.345164657,9.811262701
1.108024279,9.80997467,0.012562319,-0.378664196,9.817288191
1.110390216,9.824331284,0.022133609,-0.373878539,9.831467857
1.11275605,9.800403595,0.002991028,-0.364307255,9.807172852
1.115121727,9.83868885,0.012562319,-0.378664196,9.845981042
1.117487873,9.83868885,0.017347964,-0.373878539,9.845805422
1.119854018,9.814760208,0.007776673,-0.407378048,9.823214102
1.122220112,9.829116821,-0.030508488,-0.38823548,9.836828505
1.124586154,9.795618057,-0.001794617,-0.378664196,9.802934403
1.126951623,9.766903877,0.012562319,-0.407378048,9.775404137
1.129316518,9.80997467,-0.016151553,-0.393021107,9.817857684
1.131681727,9.79083252,0.002991028,-0.397806764,9.798911194
1.134046935,9.829116821,-0.001794617,-0.402592421,9.837358455
1.136413029,9.886545181,0.002991028,-0.393021107,9.894354459
1.138779487,9.857831001,0.002991028,-0.297308207,9.862313784
1.141145268,9.83868885,0.007776673,-0.345164657,9.84474466
1.143511154,9.857831001,-0.006580262,-0.383449823,9.865288091
1.145877091,9.829116821,-0.030508488,-0.35473597,9.835563322
1.14824355,9.795618057,0.002991028,-0.364307255,9.802390619
1.150610164,9.800403595,-0.001794617,-0.407378048,9.808866944
1.152976727,9.795618057,0.026919255,-0.393021107,9.803536268
1.1553423,9.814760208,-0.006580262,-0.38823548,9.822437988
1.157707768,9.848259926,-0.011365907,-0.364307255,9.855002411
1.160073341,9.867402077,0.007776673,-0.349950314,9.873608735
1.162438914,9.795618057,0.022133609,-0.345164657,9.801722382
1.164803914,9.771689415,-0.006580262,-0.412163705,9.780380169
1.167169123,9.800403595,0.017347964,-0.426520646,9.809695787
1.169534331,9.771689415,0.04127619,-0.359521598,9.778388084
1.171899748,9.776474953,-0.006580262,-0.359521598,9.783085484
1.17426532,9.805189133,-0.001794617,-0.412163705,9.813848178
1.176630581,9.862616539,0.012562319,-0.349950314,9.868831138
1.178996154,9.824331284,-0.020937199,-0.321236432,9.829604081
1.181361779,9.857831001,0.002991028,-0.359521598,9.864385271
1.18372782,9.819545746,-0.006580262,-0.378664196,9.826846316
1.186093133,9.805189133,0.012562319,-0.397806764,9.813263573
1.188459175,9.795618057,-0.001794617,-0.393021107,9.803499474
1.190824591,9.786046028,-0.001794617,-0.393021107,9.793935148
1.193189591,9.786046028,-0.016151553,-0.397806764,9.794141512
1.195555373,9.819545746,0.012562319,-0.43609193,9.829232556
1.197921362,9.829116821,0.012562319,-0.402592421,9.837366312
1.200286675,9.843474388,-0.011365907,-0.369092882,9.850398305
1.202652352,9.833903313,0.026919255,-0.349950314,9.840164848
1.205017977,9.757332802,-0.006580262,-0.373878539,9.764495474
1.207384018,9.76211834,-0.025722843,-0.416949332,9.771052292
1.209750373,9.795618057,-0.001794617,-0.364307255,9.802390327
1.212115529,9.80997467,0.007776673,-0.335593373,9.815716297
1.214481102,9.80997467,0.012562319,-0.364307255,9.81674491
1.216845945,9.800403595,-0.016151553,-0.330807716,9.805998432
1.219211466,9.805189133,-0.006580262,-0.369092882,9.812135689
1.221576466,9.800403595,-0.011365907,-0.378664196,9.807722793
1.223941206,9.805189133,-0.001794617,-0.397806764,9.813255697
1.226306258,9.80997467,0.012562319,-0.378664196,9.817288191
1.22867256,9.79083252,-0.011365907,-0.383449823,9.798344981
1.231038862,9.83868885,0.022133609,-0.421734989,9.847748402
1.233404591,9.814760208,0.026919255,-0.38823548,9.822472671
1.235770581,9.819545746,-0.006580262,-0.383449823,9.827031888
1.238136987,9.824331284,-0.016151553,-0.359521598,9.830920701
1.24050282,9.824331284,-0.030508488,-0.369092882,9.83130945
1.242868862,9.800403595,-0.025722843,-0.426520646,9.809714173
1.245234643,9.805189133,-0.011365907,-0.445663214,9.815318579
1.24760105,9.79083252,0.017347964,-0.373878539,9.797983851
1.249966831,9.814760208,0.022133609,-0.402592421,9.823038659
1.252332404,9.80997467,0.04127619,-0.38823548,9.817740756
1.254698758,9.795618057,0.002991028,-0.330807716,9.801202774
1.257065008,9.776474953,0.031704899,-0.345164657,9.782617561
1.259430789,9.805189133,0.036490545,-0.364307255,9.812022486
1.261796206,9.79083252,-0.011365907,-0.38823548,9.798533431
1.264162248,9.819545746,0.002991028,-0.359521598,9.826125553
1.266528185,9.886545181,-0.011365907,-0.335593373,9.892245838
1.26889407,9.829116821,-0.016151553,-0.378664196,9.836421348
1.271259695,9.833903313,0.012562319,-0.369092882,9.840835418
1.273626154,9.848259926,-0.006580262,-0.335593373,9.853978373
1.275991675,9.80997467,-0.006580262,-0.35473597,9.816388539
1.278356883,9.78126049,-0.020937199,-0.397806764,9.789368997
1.280722248,9.800403595,-0.025722843,-0.402592421,9.808702919
1.283088445,9.766903877,0.012562319,-0.369092882,9.773883502
1.285454018,9.79083252,0.007776673,-0.416949332,9.799709621
1.287819852,9.795618057,0.007776673,-0.421734989,9.804695508
1.290185112,9.814760208,0.002991028,-0.369092882,9.821698246
1.292550633,9.80997467,0.012562319,-0.335593373,9.815721255
1.294916987,9.80997467,-0.006580262,-0.373878539,9.817098935
1.297282873,9.833903313,-0.011365907,-0.35473597,9.840305948
1.299649123,9.829116821,-0.001794617,-0.349950314,9.835344729
1.302015685,9.819545746,0.002991028,-0.421734989,9.828598476
1.304381623,9.83868885,-0.006580262,-0.426520646,9.847931836
1.306747195,9.824331284,-0.001794617,-0.402592421,9.832576928
1.309113029,9.814760208,-0.011365907,-0.378664196,9.822068708
1.311478029,9.800403595,-0.011365907,-0.373878539,9.80753919
1.31384355,9.819545746,0.007776673,-0.373878539,9.826663945
1.316208758,9.805189133,0.012562319,-0.373878539,9.812322707
1.318574643,9.805189133,0.012562319,-0.38823548,9.812880236
1.32094006,9.824331284,-0.001794617,-0.407378048,9.832774037
1.323305893,9.83868885,-0.020937199,-0.364307255,9.845453592
1.325671675,9.824331284,-0.025722843,-0.383449823,9.831845229
1.328037716,9.80997467,-0.011365907,-0.369092882,9.816922215
1.330404018,9.795618057,0.017347964,-0.378664196,9.802949589
1.332770477,9.78126049,-0.011365907,-0.369092882,9.788228416
1.335136831,9.83868885,-0.025722843,-0.349950314,9.844944143
1.3375023,9.80997467,0.017347964,-0.349950314,9.816229888
1.339868185,9.824331284,0.017347964,-0.34037903,9.830241299
1.342234748,9.814760208,0.007776673,-0.373878539,9.821881876
1.344600737,9.800403595,0.031704899,-0.349950314,9.806700824
1.34696657,9.819545746,0.007776673,-0.38823548,9.827220661
1.349331935,9.833903313,0.022133609,-0.359521598,9.840497957
1.351697352,9.805189133,-0.011365907,-0.364307255,9.811961215
1.354063185,9.829116821,0.002991028,-0.35473597,9.83551646
1.356429591,9.843474388,-0.001794617,-0.378664196,9.850755191
1.358795529,9.824331284,-0.011365907,-0.416949332,9.833181637
1.361161518,9.83868885,0.017347964,-0.38823548,9.846361055
1.363527664,9.814760208,-0.016151553,-0.378664196,9.822075411
1.365893706,9.814760208,0.002991028,-0.412163705,9.823411109
1.3682598,9.805189133,-0.016151553,-0.393021107,9.81307599
1.37062631,9.829116821,-0.020937199,-0.335593373,9.834866484
1.372991623,9.78126049,0.007776673,-0.369092882,9.788224906
1.375356987,9.795618057,0.007776673,-0.416949332,9.804490825
1.37772282,9.771689415,0.012562319,-0.369092882,9.778665624
1.380089487,9.819545746,0.012562319,-0.292522579,9.82390991
1.382455737,9.833903313,-0.011365907,-0.321236432,9.839155268
1.38482131,9.829116821,-0.001794617,-0.345164657,9.835175613
1.387187456,9.857831001,-0.001794617,-0.335593373,9.863541868
1.389553706,9.853045464,0.022133609,-0.378664196,9.860343877
1.391919331,9.83868885,-0.001794617,-0.35473597,9.845081977
1.394284695,9.824331284,-0.025722843,-0.330807716,9.829932888
1.39665032,9.824331284,0.007776673,-0.393021107,9.832192596
1.399016414,9.80997467,-0.016151553,-0.397806764,9.818050424
1.401382039,9.78126049,-0.025722843,-0.38823548,9.78899613
1.403748185,9.805189133,0.017347964,-0.38823548,9.81288753
1.406114591,9.80997467,0.012562319,-0.397806764,9.818045175
1.408481154,9.80997467,0.002991028,-0.359521598,9.816560893
1.410847404,9.786046028,-0.011365907,-0.345164657,9.792137902
1.413213498,9.814760208,-0.011365907,-0.393021107,9.822632678
1.415579748,9.819545746,0.026919255,-0.383449823,9.827066555
1.417945841,9.79083252,-0.001794617,-0.349950314,9.797084764
1.420311831,9.829116821,0.012562319,-0.330807716,9.834690084
1.422677039,9.829116821,-0.001794617,-0.345164657,9.835175613
1.425043029,9.819545746,0.002991028,-0.364307255,9.826301816
1.427408237,9.819545746,-0.025722843,-0.383449823,9.82706335
1.42977407,9.824331284,-0.020937199,-0.38823548,9.83202168
1.43214006,9.848259926,-0.025722843,-0.35473597,9.854680251
1.434505789,9.857831001,-0.006580262,-0.335593373,9.8635439
1.436871258,9.829116821,0.031704899,-0.369092882,9.836095376
1.439237091,9.833903313,-0.020937199,-0.383449823,9.841398605
1.441603498,9.848259926,0.017347964,-0.373878539,9.855369586
1.443969331,9.795618057,0.002991028,-0.402592421,9.803888143
1.446335008,9.76211834,-0.001794617,-0.378664196,9.769459774
1.448700841,9.786046028,0.007776673,-0.345164657,9.792134394
1.451067248,9.80997467,-0.001794617,-0.335593373,9.81571338
1.453433602,9.800403595,-0.030508488,-0.373878539,9.807580056
1.455799279,9.80997467,-0.011365907,-0.38823548,9.817660567
1.458165164,9.805189133,-0.011365907,-0.369092882,9.812140066
1.460530737,9.829116821,0.002991028,-0.378664196,9.836408542
1.462896883,9.83868885,-0.001794617,-0.35473597,9.845081977
1.465263445,9.805189133,-0.016151553,-0.359521598,9.811791405
1.467629487,9.79083252,0.012562319,-0.383449823,9.798346442
1.46999532,9.853045464,0.007776673,-0.383449823,9.860507043
1.472361154,9.872187614,-0.030508488,-0.316450804,9.877305309
1.47472782,9.83868885,-0.016151553,-0.369092882,9.84562282
1.477094018,9.843474388,0.012562319,-0.373878539,9.850580237
1.479460112,9.853045464,0.002991028,-0.364307255,9.859778579
1.481825685,9.795618057,0.022133609,-0.416949332,9.804512725
1.484191206,9.795618057,-0.006580262,-0.426520646,9.804901646
1.486556623,9.805189133,0.007776673,-0.38823548,9.812875276
1.488922768,9.833903313,-0.001794617,-0.364307255,9.840649235
1.491288498,9.824331284,0.002991028,-0.335593373,9.830061904
1.493654487,9.800403595,0.002991028,-0.38823548,9.808090862
1.496020425,9.805189133,-0.011365907,-0.369092882,9.812140066
1.498385893,9.79083252,0.026919255,-0.373878539,9.798005472
1.500750893,9.795618057,0.017347964,-0.38823548,9.80332397
1.50311657,9.83868885,-0.025722843,-0.359521598,9.845289012
1.505482508,9.833903313,-0.006580262,-0.349950314,9.840130227
1.507848706,9.80997467,-0.006580262,-0.378664196,9.817282359
1.510214852,9.80997467,0.022133609,-0.397806764,9.818062087
1.512580893,9.819545746,0.026919255,-0.412163705,9.828228845
1.51494657,9.833903313,-0.020937199,-0.373878539,9.841030327
1.5173123,9.829116821,0.026919255,-0.335593373,9.834881039
1.519677404,9.795618057,-0.001794617,-0.402592421,9.803887851
1.522043029,9.833903313,-0.020937199,-0.38823548,9.84158623
1.524408654,9.786046028,0.026919255,-0.369092882,9.793040951
1.52677407,9.786046028,0.017347964,-0.359521598,9.792663253
1.529139852,9.833903313,-0.001794617,-0.421734989,9.842942547
1.531505008,9.843474388,-0.020937199,-0.431306273,9.852941261
1.533870268,9.80997467,-0.011365907,-0.421734989,9.819042347
1.53623605,9.814760208,0.012562319,-0.378664196,9.822070165
1.538601987,9.814760208,0.022133609,-0.38823548,9.822460722
1.540968393,9.805189133,-0.001794617,-0.373878539,9.812314829
1.543333966,9.80997467,-0.006580262,-0.330807716,9.815552969
1.545699591,9.814760208,-0.006580262,-0.373878539,9.821881001
1.548064956,9.833903313,0.017347964,-0.38823548,9.841579248
1.550430737,9.853045464,-0.011365907,-0.38823548,9.860697789
1.552796831,9.824331284,0.036490545,-0.393021107,9.832257234
1.55516256,9.829116821,0.036490545,-0.383449823,9.836661162
1.557528498,9.829116821,-0.016151553,-0.378664196,9.836421348
1.559894331,9.80997467,-0.011365907,-0.383449823,9.817472485
1.562260008,9.819545746,-0.011365907,-0.345164657,9.82561685
1.564625477,9.824331284,0.012562319,-0.364307255,9.831091636
1.566990164,9.79083252,0.017347964,-0.397806764,9.798926094
1.569356154,9.800403595,0.012562319,-0.431306273,9.809897733
1.571721935,9.800403595,-0.001794617,-0.416949332,9.809269116
1.574086987,9.76211834,-0.001794617,-0.421734989,9.771223981
1.576452039,9.786046028,-0.035294134,-0.38823548,9.793807703
1.578817716,9.83868885,0.002991028,-0.321236432,9.843932146
1.581183185,9.833903313,-0.030508488,-0.297308207,9.838443845
1.583548498,9.824331284,-0.011365907,-0.373878539,9.831449512
1.585914383,9.833903313,0.012562319,-0.349950314,9.840136046
1.588280112,9.829116821,0.022133609,-0.35473597,9.83554091
1.59064631,9.786046028,0.017347964,-0.373878539,9.793200855
1.593011935,9.78126049,-0.006580262,-0.426520646,9.790557693
1.59537756,9.814760208,0.012562319,-0.412163705,9.823418686
1.597743185,9.83868885,0.017347964,-0.364307255,9.845446614
1.600108758,9.848259926,0.017347964,-0.335593373,9.853991447
1.602474695,9.872187614,-0.006580262,-0.369092882,9.879087061
1.604840633,9.83868885,-0.030508488,-0.38823548,9.846393038
1.607205685,9.78126049,-0.044865426,-0.393021107,9.789256115
1.609570737,9.805189133,-0.001794617,-0.402592421,9.813450861
1.611936623,9.771689415,-0.030508488,-0.369092882,9.778705147
1.614302143,9.819545746,-0.006580262,-0.35473597,9.825953367
1.6166673,9.83868885,-0.020937199,-0.412163705,9.847340533
1.619032143,9.829116821,0.017347964,-0.393021107,9.836986532
1.621398654,9.805189133,-0.001794617,-0.364307255,9.811954796
1.623764331,9.814760208,0.022133609,-0.345164657,9.820852635
1.626130164,9.776474953,0.022133609,-0.383449823,9.784016873
1.628495737,9.78126049,0.017347964,-0.407378048,9.789755595
1.630861414,9.819545746,-0.020937199,-0.397806764,9.827622665
1.633227039,9.79083252,0.012562319,-0.397806764,9.79891879
1.635592456,9.805189133,0.017347964,-0.383449823,9.812699356
1.637957873,9.857831001,-0.006580262,-0.364307255,9.864562592
1.640322664,9.853045464,-0.006580262,-0.369092882,9.859958304
1.64268855,9.786046028,0.002991028,-0.378664196,9.793369818
1.645054018,9.80997467,0.012562319,-0.402592421,9.818240245
1.647420112,9.771689415,0.012562319,-0.38823548,9.779406865
1.649785216,9.800403595,0.017347964,-0.378664196,9.80773155
1.652150945,9.795618057,0.031704899,-0.421734989,9.804743685
1.654517248,9.80997467,0.017347964,-0.421734989,9.819051094
1.656883498,9.805189133,-0.006580262,-0.345164657,9.811264744
1.659248602,9.829116821,0.031704899,-0.359521598,9.83574087
1.661614383,9.814760208,-0.001794617,-0.383449823,9.822247957
1.663980633,9.819545746,-0.006580262,-0.378664196,9.826846316
1.666346831,9.771689415,0.022133609,-0.373878539,9.778864407
1.66871256,9.76211834,0.012562319,-0.349950314,9.768396875
1.671077612,9.805189133,-0.011365907,-0.378664196,9.812504761
1.673443237,9.833903313,-0.011365907,-0.364307255,9.840655635
1.675808445,9.867402077,0.002991028,-0.330807716,9.872946188
1.678173341,9.83868885,0.017347964,-0.38823548,9.846361055
1.680538914,9.833903313,0.012562319,-0.364307255,9.840657089
1.682905008,9.79083252,-0.020937199,-0.369092882,9.797809416
1.685271414,9.786046028,-0.006580262,-0.393021107,9.793937194
1.687637352,9.819545746,-0.016151553,-0.38823548,9.827230857
1.690003237,9.800403595,-0.016151553,-0.378664196,9.807729506
1.692369018,9.805189133,-0.020937199,-0.378664196,9.812520515
1.69473407,9.833903313,-0.025722843,-0.378664196,9.841224649
1.697099852,9.805189133,-0.035294134,-0.397806764,9.813319001
1.699465268,9.80997467,0.007776673,-0.383449823,9.817468985
1.701831102,9.786046028,0.026919255,-0.369092882,9.793040951
1.704197039,9.800403595,0.026919255,-0.364307255,9.80720934
1.70656256,9.766903877,-0.016151553,-0.349950314,9.773184611
1.70892881,9.795618057,0.017347964,-0.359521598,9.802228821
1.711294643,9.80997467,0.007776673,-0.335593373,9.815716297
1.713660737,9.843474388,-0.025722843,-0.345164657,9.849557774
1.716027091,9.833903313,-0.016151553,-0.35473597,9.84031264
1.718393081,9.800403595,-0.001794617,-0.321236432,9.80566707
1.720758445,9.800403595,0.026919255,-0.349950314,9.80668652
1.723124018,9.824331284,0.026919255,-0.383449823,9.831848432
1.725489904,9.80997467,0.007776673,-0.383449823,9.817468985
1.727854695,9.805189133,-0.011365907,-0.383449823,9.812690603
1.730220008,9.800403595,-0.04007978,-0.345164657,9.806561867
1.732585008,9.833903313,0.007776673,-0.359521598,9.840476138
